,neg,neu,pos,compound
rt infojunaway klaim pt tiger nggak nih citayam fashion week bunda maria wendy dingin m kerja prabowo bukti a,0.0,1.0,0.0,0.0
murka kerumun citayam fashion week macet pria amuk anak scbd kasi warga korban bonge citayamfashionweek scbd sudirman lengkap httpstcompwsneh via youtube,0.0,1.0,0.0,0.0
rt yuswohady gubernur anies baswedan kenal istilah scbd sudirmancitayambogordepok salah elemen brand,0.0,1.0,0.0,0.0
jembatan wadah kreasi anak muda scbd gawang bonge kawankawan baimwong citayamfashionweek hak updatebali httpstcorjkbzmiov httpstcoxywssoxe,0.0,0.828,0.172,0.4404
rt makkeuuuu rekomendasi graphic tee shopee under rb a thread scbd baim paula reply he is jeno citayam fash,0.0,1.0,0.0,0.0
rt fpksdkijakarta ramai fenomena citayam fashion week cfw kawasan dukuh jakarta pusat scbd perhati,0.0,1.0,0.0,0.0
ramai fenomena citayam fashion week cfw kawasan dukuh jakarta pusat scbd perhati salah satu wakil rakyat jakarta fraksi pks israyani httpstcojawbmyftna fraksipksdkijakarta citayamfashionweek scbd alegpks,0.0,1.0,0.0,0.0
aniesbaswedan perintah pemda dkijakarta satpolpp dki tertib tulang lunak scbd citayam fashion week kang ojek goodbye anies bablas bahaya httpstcorhrdkhskvu,0.0,1.0,0.0,0.0
bubarkanscbd fashion week langsung panggung kaum lgbt sblm aniesbaswedan jabat andalbh bubar scbd fashion week tsbkrn tdk langsung minta pertanggungjawaban akhirat,0.0,1.0,0.0,0.0
citayamfashionweek dora scbd citayam fashion week lengkap httpstcowjyqfzuaf httpstcoiiuymyubl,0.0,1.0,0.0,0.0
ketiban rezeki nomplok berkat citayam fashion week gin tarif bikin konten bareng bonge bonge citayamfashionweek scbd sudirman lengkap httpstcohotlat via youtube,0.0,1.0,0.0,0.0
hak merk sih citayam fashion week wan ambruk scbd hak httpstcoqxcxdkly httpstcorffirnabh,0.0,0.633,0.367,0.7003
rt ncitjaem zya cape abis nungguin gue scbd fashion week ngonten dsana httpstcozqdffdhmft,0.0,1.0,0.0,0.0
zya cape abis nungguin gue scbd fashion week ngonten dsana httpstcozqdffdhmft,0.0,1.0,0.0,0.0
httpstcoxrcuvh scbd baim paula reply he is jeno citayam fashion week bonge jeje created by the poor stolen by the rich bunda maria astrid uya kuya putu isya httpstcorsuofzous,0.171,0.678,0.152,-0.1779
httpstcohtpywtw scbd baim paula reply he is jeno citayam fashion week bonge jeje created by the poor stolen by the rich bunda maria astrid uya kuya putu isya httpstcoexvrjynsny,0.171,0.678,0.152,-0.1779
rekomendasi graphic tee shopee under rb a thread scbd baim paula reply he is jeno citayam fashion week bonge jeje created by the poor stolen by the rich bunda maria astrid uya kuya putu isya httpstcoczhdamwdn,0.147,0.723,0.131,-0.1779
bicara citayam fashion week baim baimwong batal nama citayam fashion week hak rk sempet bahas akun ig twitter milik cinta laura xcintakiehlx sukarelawan sih sampah daerah scbd genpico scbd,0.0,0.906,0.094,0.4404
gue gak peduli jeje orang fashion week scbd latar nya sumpah anjing banget fasilitas kuasa ganggu orang jancok gak otak kah otak jatuh zebra cross keinjek ya,0.0,1.0,0.0,0.0
rt rawa pria kemayu yg isebenarnya happening sdh yg tau scbd,0.0,1.0,0.0,0.0
nephilaxmus keluarga warga jaksel dukuh mrt stasiun haji nawi stasiun blok a kendara pribadi norak macthing konsep walk away scbd fashion week,0.0,1.0,0.0,0.0
nephilaxmus dkijakarta aniesbaswedan ya citayam fashion week siech nama mal sepi week bijimana anakanak scbd ekspres sekolah budi pekerti pindahin pol pp jaga tertib fasilitas atur,0.0,1.0,0.0,0.0
gak etis sikk nyuri kreativitas orang garagara baim remaja scbd gelar protes citayam fashion week httpstcoendqcmuehu,0.0,1.0,0.0,0.0
gubernur anies baswedan kenal istilah scbd sudirmancitayambogordepok salah elemen brand cfw abdul sofi allail cipta nama citayam fashion week inisiasi gelar street fashion cfw,0.0,1.0,0.0,0.0
ibukota negara kalo sendirisendiri salah anak citayam fashion week globalradio info viral update trending scbd citayamfashionweek,0.0,1.0,0.0,0.0
rt mafazanews quo vadis scbd street fashion httpstcoylvzivdjs citayam fashion week,0.0,1.0,0.0,0.0
neng banget deh pakai kain batik tren scbd fashion week moga cinta produk khas negeri inspirasi guna kain batik dapat padi umkm aja lho httpstcotjmdadjekq,0.0,1.0,0.0,0.0
rt mediamonitor lepas citayam fashion week baim dukung kreativitas scbd httpstcokbkjmpchp,0.0,1.0,0.0,0.0
lepas citayam fashion week baim dukung kreativitas scbd httpstcokbkjmpchp,0.0,1.0,0.0,0.0
suara bonge remaja scbd citayam fashion week pindah dukuh halaman all kompas httpstcoznddgegabw opsiin httpstcocjzykpar,0.0,1.0,0.0,0.0
gubernur ridwan kamil ikut citayam fashion week dukung kreativitas anak muda scbd httpstcoiziyzhxxz,0.0,1.0,0.0,0.0
citayem fashion week fenomena pamer outfit daerah dukuh httpstcolhuyrxyx youtube fyp citayemfashionweek scbd indopos,0.0,1.0,0.0,0.0
citayem fashion week fenomena pamer outfit daerah dukuh httpstcowysaqp via youtube fyp citayemfashionweek scbd indopos,0.0,1.0,0.0,0.0
cek atas blouse wanita batwing jumbo bigsize oversize babyterry spandex httpstcokyznhweq isya asnawi mark lee citayam fashion week boeing azzam scbd baim httpstcogbupjccgs,0.0,1.0,0.0,0.0
scbd jakarta riah tular madura makassar tunjung surabaya kayutangan malang madiun fashion week inisiasi acara kotakota,0.0,1.0,0.0,0.0
baim batal klaim hak citayam fashion week citayam fashion week bunda maria wendy dingin m kerja prabowo bukti arthur persik kecam reformasipolri citayamfashionweek citayam scbd baimwong httpstcoitfjqtv httpstcomaimbixd,0.0,0.9,0.1,0.4404
minggir foto minggir jeje scbd yelling at random people on citayem fashion week celebrity life walking screaming being uncomfortable httpstcoppssszmm,0.224,0.776,0.0,-0.6369
suka citayam fashion week gambar indonesia pemudapemudi yg prestasi representatif banget ga ga spotlight scbd cfw,0.0,1.0,0.0,0.0
wagub dki ingat remaja scbd hatihati lgbt citayam fashion week httpstcodcyzdzhl,0.0,1.0,0.0,0.0
air mata baim cabut daftar citayem fashion week httpstcotchuvgvi citayemfashionweek scbd baimwong tigerwong kreatifitas,0.0,1.0,0.0,0.0
bonge remaja scbd nggak citayam fashion week pindah dukuh httpstcofbikwic,0.0,1.0,0.0,0.0
murka kerumun citayam fashion week macet pria amuk anak scbd kasi warga korban httpstcormhdzqba,0.0,1.0,0.0,0.0
rt mediamonitor bikin malu kritik baim daftar citayam fashion week hak ridwan kamil marah remaja scb,0.0,0.838,0.162,0.4404
hai sahabat scbd eh maksud mimin sahabatbahari udah makan ikan ya gemar makan ikan biar semangat ikut nge tren citayam fashion week hehehe httpstcozqmgzqn,0.0,1.0,0.0,0.0
bikin malu kritik baim daftar citayam fashion week hak ridwan kamil marah remaja scbd gegara laku httpstcophdqdiy,0.0,0.847,0.153,0.4404
tunjung qqqql fashion week ala remaja scbd bubar alas wali kota surabaya httpstcovmfvtlry,0.149,0.851,0.0,-0.2732
serunipuspaalam tante joice ya uni k kamaruddin fashion scbd citayem fashion week,0.0,1.0,0.0,0.0
rt metro tv tugas polisi tutup jalur zebra cross remaja area aga busana citayam fashion w,0.0,1.0,0.0,0.0
baim publik salah baim milik ide daftar citayam fashion week publik henti hujat paula httpstcovyazuiykhm,0.0,1.0,0.0,0.0
citayam fashion week pikir barang kw tiru beli tanah abang pasar gaya citayamfashionweek citayam scbd httpstcobtvsrke,0.0,1.0,0.0,0.0
sungkan jijik cinta laura mungut sampahsampah sera dukuh langsung citayam fashion week temposeleb httpstcovcwbpqscse,0.0,1.0,0.0,0.0
menparekraf sandiaga uno tanggap fenomena citayam fashion week sandi aku eksistensi jeje bonge cs cepat redup tren scbd harap harajuku httpstcooxfvbr,0.0,1.0,0.0,0.0
gandrung fenomena citayam fashion week cfw sorot publik hadir modelmodel scbd viral jeje bonge roy kurma tarik perhati selebriti tanah air httpstcoonhwxto,0.0,1.0,0.0,0.0
hazumidayo ikut fashion week scbd ya mi,0.0,1.0,0.0,0.0
infowisata demam citayam fashion week sandiaga tingkat ahli abg scbd httpstcohzhocggq,0.0,1.0,0.0,0.0
fenomena citayam fashion week murni kreasi anak muda merahputihcom citayam anakmuda fashion scbd httpstcoqrgpwayd,0.0,1.0,0.0,0.0
deret motor bonge scbd hasil citayam fashion week pilih motor matic httpstcoluxarudzm,0.0,1.0,0.0,0.0
rt vikeponto pdemokratjkt keren dukung penuh ajang yg sifat positif conto fashion week ayo milenial ramai,0.0,1.0,0.0,0.0
heboh cinta laura scbd pungut sampah citayam fashion week httpstcoekxhpfqj m bunda maria tasyi bible boycotthulu reformasipolri imei pbnu citayam fashion week,0.0,1.0,0.0,0.0
cocok citayam fashion week scbd jenis jeans wanita trendy nyaman httpstcowmdhpicv,0.0,1.0,0.0,0.0
gera scbd cutayam fashion week gera akar rumput httpstconjqghshdzt,0.0,1.0,0.0,0.0
pasang artis baim paula verhoven daftar merk citayam fashion week hak ridwan kamil nasihat baim urus dunia sisi komersial ksc gtvnews buletininewspagi citayamfashionweek scbd baimwong hak ridwankamil httpstcohavttxtz,0.0,0.818,0.182,0.7003
legawabaim istrimelepasnya anak scbd main politik manfaat ajak erti manfaat top baimampistri httpstcoddgvdowdkd,0.0,0.87,0.13,0.2023
remaja sudirman citayam bojong gede depok scbd niat pindah lokasi citayam fashion week pik pantai indah kapuk pindah lokasi imbas kawasan dukuh padat kunjung warga kota cekdulumedcom httpstcodygmlhxq httpstconaetlduw,0.0,1.0,0.0,0.0
lu fenomena scbd fashion week tahan sampe trend,0.0,1.0,0.0,0.0
rt olivvvvv voidotid pdhal kaga bagus bagus nya samsektapi ko scbd olah prestasi yg support orgbanyak,0.0,0.847,0.153,0.4019
rt kopigalau nyobain citayam fashion week scbd viral httpstcomqxlmnwvm selamat senin pagi tweeps httpstcovx,0.0,1.0,0.0,0.0
klarifikasi baim wongakhirnya batal paten merek citayam fashion week baimwong citayamfashionweek scbd httpstcognqusuka,0.0,1.0,0.0,0.0
rekomendasi black mamba outfit ramein citayam fashion week scbd thread sadar gak sih viralnya cfw ngubah perspektif orang pakai tampil ketje outfit keren gak mahal be yourself aja httpstcoadnadadmb,0.0,1.0,0.0,0.0
rt seputarinews remaja lakilaki dandan wanita ikut citayam fashion week dukuh jakarta pusat pemerint,0.0,1.0,0.0,0.0
citayam fashion week warna kawasan dukuh sudirman jakarta anakanak cipta tren ramai kawasan warga citayam bojong gede citayamfashionweek scbd httpstcoiwepmrboz,0.0,1.0,0.0,0.0
heboh cinta laura scbd pungut sampah citayam fashion week httpstcoekxhpfqj m vivoxseriesg bunda maria citayam fashion week,0.0,1.0,0.0,0.0
hourswib live tvone fashion week scbd economics creative local child amp youngfashions nitizen is outrageous amp excessive niat amp salah o nitizen etc megt jelas uu highway sesuai dasar guna,0.091,0.821,0.088,-0.0258
tugas polisi tutup jalur zebra cross remaja area aga busana citayam fashion week aksi remaja nilai fungsi zebra cross sesuai untuk headlinenewsmetrotv citayamfashionweek scbd sosialhumanis httpstcormiyaprf,0.0,1.0,0.0,0.0
rt gadisresidu b repost bypeter f gontha orang dewasa umur politis mahasiswa jabat raya pesta berde,0.0,1.0,0.0,0.0
ramai undang pro kontra media sosial baim indigo aditya putus lepas daftar hak cipta citayam fashion week sumber instagram kutipanx baim baimwong hakcipta hak citayam scbd cfw dukuhatas scbdfashionweek httpstcoqemtxzzku,0.0,0.828,0.172,0.7003
ngetehsuu hahaha week yaa citayam fashion day httpstcoekxhpfqj,0.0,0.66,0.34,0.5574
raidenkha ngeri banget sih kaa banget lgbt citayam fashion week httpstcoekxhpfqj,0.0,1.0,0.0,0.0
arti istilah haradukuh hits citayam fashion week scbd slebew httpstcoznizmasfp,0.0,1.0,0.0,0.0
satpol pp tertib abg lakilaki kemayu citayam fashion week citayemfashionweek satpolpp dinassosial scbd sudirman httpstcobglcpab,0.0,1.0,0.0,0.0
heboh cinta laura scbd pungut sampah citayam fashion week httpstcoekxhpfqj jogja kemul fokus pss singapura pagi papin jimmy fallon todayswebtoon boycotthulu new zealand coachella,0.0,1.0,0.0,0.0
repost bypeter f gontha orang dewasa umur politis mahasiswa jabat raya pesta demokrasi hibur generasi terus idiologi bebas scbd citayaman fashion week httpstcodmlxsuzfn,0.0,1.0,0.0,0.0
klaim pt tiger nggak nih citayam fashion week bunda maria wendy dingin m kerja prabowo bukti arthur persik kecam cek video httpstcobpmluamwu reformasipolri citayamfashionweek citayam scbd baimwong httpstcomyxtgvddu,0.0,1.0,0.0,0.0
antisipasi tular lgbt scbd citayam fashion week pria kemayu aman httpstcobabcpbnpo httpstcoyhxyys,0.0,1.0,0.0,0.0
gabriellealixia adityaeduarto iyup prestasi beda httpstcoekxhpfqj,0.0,1.0,0.0,0.0
skylerdevin moga temu kakk httpstcoekxhpfqj,0.0,1.0,0.0,0.0
zahrakint omgg so happy for youu kakkk httpstcoekxhpfqj,0.0,0.596,0.404,0.6948
orang minta foto kerumun unjung abadi momen salah pelopor citayam fashion week httpstcoumiodimt,0.0,1.0,0.0,0.0
blinkzyrj beda usia kak jeje httpstcoekxhpfqj,0.0,1.0,0.0,0.0
ronanavillera true httpstcoekxhpfqj,0.0,0.417,0.583,0.4215
riskikiki daniprasetyo xcintakiehlx iyup emang suka udah liat orang emng kharismatikk httpstcoekxhpfqj,0.0,1.0,0.0,0.0
gallybiting kemalpalevi beda bgt jejee slebew httpstcoekxhpfqj,0.0,1.0,0.0,0.0
xrahmathekiehlx xcintakiehlx cinta bgt cinta laura panutanq lagu oh babyyyy httpstcoekxhpfqj,0.0,1.0,0.0,0.0
rt pikir rakyat antisipasi tular lgbt scbd citayam fashion week pria kemayu aman httpstcofhxzdmahnv,0.0,1.0,0.0,0.0
anantonaar xrahmathekiehlx xcintakiehlx bgtt sii kakk httpstcoekxhpfqj,0.0,1.0,0.0,0.0
tuju deh kalo scbd citayem fashion week ga tuju kalo lgbt gay trus diemin aja perintah,0.0,1.0,0.0,0.0
httpstcoxwhwwhuk angkat dipodcast paham citayam fashion week scbd dukuh,0.0,1.0,0.0,0.0
aman teh gimana maksudna ditewakan hijihiji httpstcovkhjugq httpstcomokxl,0.0,1.0,0.0,0.0
ribut scbd citayam fashion week dipikirin gak ya anak tsb sekolah scbd citayam citayamfashionweek,0.0,1.0,0.0,0.0
menteri pariwisata ekonomi kreatif menparekraf sandiaga uno aku latih damping remaja sudirman citayam bojong gede depok scbd libat tren citayam fashion week cfw httpstcopzyazfb,0.0,1.0,0.0,0.0
rt culturamagz fenomena citayam fashion week remaja scbd blok m tunai fenomena lokasi mejeng anak muda bis,0.0,1.0,0.0,0.0
the beatles abbey road fashion week scbd citayemfashionweek httpstcogbgotcys,0.0,1.0,0.0,0.0
perintah provinsi dki jakarta rencana pindah lokasi citayam fashion week cfw dukuh wilayah bonge aku berat hati citayam fashion week pindah dukuh httpstcozfodckzm,0.0,1.0,0.0,0.0
citayam fashion week tu anak nongkrong yg pindah lokasi ngumpul scbd buru konten blowupkarena dpt respon positif narasi trendingcuma aja sih,0.0,1.0,0.0,0.0
viral citayam fashion week scbd httpstcoubfeqsbft viral,0.0,1.0,0.0,0.0
quo vadis scbd street fashion httpstcoylvzivdjs citayam fashion week,0.0,1.0,0.0,0.0
tutup mata kreativitas anak muda dsb gua udah lewat klo ganggu hak orang guna jalan fashion week saban citayamfashionweek citayam scbd httpstcorvhfxudq,0.0,0.879,0.121,0.4404
kinoy idola citayam fashion week scbd httpstcothvojiazaw,0.0,1.0,0.0,0.0
kinoy scbd saing roy jeje slebew citayam fashion week httpstcoyplxfzvkj,0.0,1.0,0.0,0.0
zebra cross remaja nama beken scbd sudirman citayam bojonggede depok tuai pro kontra httpstconstledjq,0.0,1.0,0.0,0.0
mudamudi scbd tolak daftar hak citayam fashion week celebritiesdotid infocelebterkini httpstcogzjhvazp,0.0,0.775,0.225,0.4404
citayam fashion week vs street fashion tunjung httpstcobcakuuherc scbd citayamfashionweek citayemfashionweek fashionpressnet fashionpressjp fashionista com fashionsnap fashion fashionsnaprwy victoriassecret fashionsnapbuy fashionsnapbeut pron,0.0,1.0,0.0,0.0
antisipasi tular lgbt scbd citayam fashion week pria kemayu aman httpstcofhxzdmahnv,0.0,1.0,0.0,0.0
kunjung kerja jokowi follow me negrisemarang m citayam fashion week scbd kerja prabowo bukti lalisa mingyu httpstcouwxrxhgyj,0.0,1.0,0.0,0.0
bumiwali moga allah mengijabahi anakanak citayam fashion week hijrah scbd yg ya ayo sambut dg dakwah yg massif semangat,0.0,1.0,0.0,0.0
embus kabar ajang pamer modis geser wilayah dki jakarta citayamfashionweek m rk dieng kimsejeong httpstcobakjyfvuza,0.0,1.0,0.0,0.0
rt fundtastic id bahagia pake sederhana emang nyess btw ngerasain langsung hypenya citayam fashion week in,0.0,1.0,0.0,0.0
wakil ketua komisi vii dpr maman abdurrahman daftar merek etis salah norma cfw citayamfashionweek scbd validnews httpstcoaxidkohnl,0.0,1.0,0.0,0.0
ramai citayam fashion week simpan kait putus sekolah data kemendikbudristek ribu anak putus sekolah myf seputarinewsrcti citayamfashionweek scbd httpstconifeyuqztc,0.0,1.0,0.0,0.0
citayam fashion week rk scbd stolen by rich httpstcokexdbzizt baim lepas citayam fashion week,0.17,0.638,0.191,0.1027
pemprov dki jakarta rencana pindah lokasi citayam fashion week cfw dukuh remaja dapat httpstcocmysvxrfb,0.0,1.0,0.0,0.0
giat citayam fashion week mati masyarakat ajang tampil gaya remaja scbd sudirman citayam bojonggede depok kawasan dukuh jakarta pusat kerap timbul kerumun httpstcojdwwwuk,0.0,1.0,0.0,0.0
tanggap remaja scbd rencana pindah lokasi citayam fashion week httpstcoiqknxbf via terkinidotid,0.0,1.0,0.0,0.0
keren roy scbd temu wakil ketua dprd dki dukung citayam fashion week celebritiesdotid infocelebterkini httpstcodgzedygn,0.0,1.0,0.0,0.0
suara bonge remaja scbd citayam fashion week pindah dukuh httpstcomigfnobly,0.0,1.0,0.0,0.0
heboh media sosial warga motor duga kesal lintas lokasi citayam fashion week citayamfashionweek scbd videoviral klik httpstcoskrdfigz,0.0,1.0,0.0,0.0
scbd ruang public guna untung nextnya omongin daerah yg latah citayem fashion week yukk citayamfashionweek fashion scbd,0.0,1.0,0.0,0.0
ok mari ngomongin scbd yg kenal citanyem fashion week gue ga tuk nama yg gue pke hasil vote kemarin seri anyway pamor yg dateng scbd influence artis amp tri,0.0,0.927,0.073,0.296
i know damn too well that my country still have a long way to go ngurusin scbd citayam fashion week benerin struktur internal banyak pride httpstcojeeuedefx,0.096,0.745,0.16,0.2023
remaja lakilaki dandan wanita ikut citayam fashion week dukuh jakarta pusat perintah kota jakarta pusat tindak kait fenomena myf lengkap httpstcolldupypfc seputarinewsrcti scbd httpstcodwixakif,0.0,1.0,0.0,0.0
citayem fashion week serasa sarana lgbt trend tergoblokk tolakpenyimpangan scbd,0.0,1.0,0.0,0.0
ridwan kamil nasihat baim kait daftar hak citayam fashion week biar slebew httpstcoucvfrvyiad citayamfashionweek hak baimwong jejeslebew ridwankamil scbd,0.0,0.746,0.254,0.7003
wirajhon ridwankamil baim sy sepakat ridwankamil citayam fashion week scbd tolong ajar cocok generasi indonesia,0.0,1.0,0.0,0.0
remaja aku mandi gosok gigi mejeng sudirman ikut citayam faashion week httpstcotwgjfxmg,0.0,1.0,0.0,0.0
arizapatria fenomena citayam fashion week scbd httpstcovjovmwhiv,0.0,1.0,0.0,0.0
musniumar fenomena citayam fashion week scbd httpstcovjovmwhiv,0.0,1.0,0.0,0.0
komentar remaja scbd pindah lokasi citayam fashion week ahmad riza patria wakil gubernur dki jakarta usul rencana pindah lokasi citayam fashion week httpstcoxdkkztvy news remajascbd scbd citayamfashionweek,0.0,1.0,0.0,0.0
